id;solarthermal
2609;0
2610;0
2611;0
2612;0
2613;0
2614;0
2615;0
2616;0
2617;0
2618;0
2619;0
2620;0
2621;0
2622;0
2623;0
2624;0,000178771
2625;0,000289576
2626;0,00051675
2627;6,85E-05
2628;0
2629;2,16E-05
2630;0
2631;0
2632;0
2633;0
2634;0
2635;0
2636;0
2637;0
2638;0
2639;0
2640;0
2641;0
2642;0
2643;0
2644;0
2645;0
2646;0
2647;0
2648;0,000113423
2649;0,000247739
2650;0,000344918
2651;0,000417362
2652;0,000426418
2653;0,000379412
2654;0,000316638
2655;0,000212374
2656;7,96E-05
2657;0
2658;0
2659;0
2660;0
2661;0
2662;0
2663;0
2664;0
2665;0
2666;0
2667;0
2668;0
2669;0
2670;0
2671;0
2672;4,95E-05
2673;0,000176447
2674;0,000276763
2675;0,000431137
2676;0,000349579
2677;0,000285197
2678;0,000189995
2679;0,000164346
2680;6,52E-05
2681;0
2682;0
2683;0
2684;0
2685;0
2686;0
2687;0
2688;0
2689;0
2690;0
2691;0
2692;0
2693;0
2694;0
2695;0
2696;0,000102272
2697;0,00021032
2698;0,00028626
2699;0,000342457
2700;0,000370497
2701;0,000327716
2702;0,000266401
2703;0,000172051
2704;7,20E-05
2705;0
2706;0
2707;0
2708;0
2709;0
2710;0
2711;0
2712;0
2713;0
2714;0
2715;0
2716;0
2717;0
2718;0
2719;0
2720;0,000166264
2721;0,00033131
2722;0,000458527
2723;0,000537609
2724;0,000559761
2725;0,000524829
2726;0,000433143
2727;0,000294983
2728;0,000127905
2729;0
2730;0
2731;0
2732;0
2733;0
2734;0
2735;0
2736;0
2737;0
2738;0
2739;0
2740;0
2741;0
2742;0
2743;2,52E-05
2744;0,000212395
2745;0,00038907
2746;0,000498191
2747;0,000193891
2748;0,000197944
2749;0,000187886
2750;0,000136196
2751;9,79E-05
2752;2,29E-05
2753;0
2754;0
2755;0
2756;0
2757;0
2758;0
2759;0
2760;0
2761;0
2762;0
2763;0
2764;0
2765;0
2766;0
2767;0
2768;0
2769;0
2770;8,12E-06
2771;3,36E-05
2772;3,50E-05
2773;3,91E-06
2774;0
2775;0
2776;0
2777;0
2778;0
2779;0
2780;0
2781;0
2782;0
2783;0
2784;0
2785;0
2786;0
2787;0
2788;0
2789;0
2790;0
2791;0
2792;7,89E-05
2793;0,000178732
2794;0,000238146
2795;0,000286347
2796;0,000297069
2797;0,000279239
2798;0,000231788
2799;0,000157948
2800;6,43E-05
2801;0
2802;0
2803;0
2804;0
2805;0
2806;0
2807;0
2808;0
2809;0
2810;0
2811;0
2812;0
2813;0
2814;0
2815;8,92E-06
2816;6,27E-05
2817;0,000331604
2818;0,000505087
2819;0,000259313
2820;0
2821;0
2822;0
2823;0
2824;0
2825;0
2826;0
2827;0
2828;0
2829;0
2830;0
2831;0
2832;0
2833;0
2834;0
2835;0
2836;0
2837;0
2838;0
2839;0
2840;0,000125997
2841;0,000266958
2842;0,000370203
2843;0,000427441
2844;0,000422293
2845;0,000395311
2846;0,000311529
2847;0,000206474
2848;6,75E-05
2849;0
2850;0
2851;0
2852;0
2853;0
2854;0
2855;0
2856;0
2857;0
2858;0
2859;0
2860;0
2861;0
2862;0
2863;0
2864;1,12E-05
2865;5,89E-05
2866;9,89E-05
2867;0,000139961
2868;0,000168138
2869;0,000129131
2870;0,000125413
2871;6,53E-05
2872;2,48E-06
2873;0
2874;0
2875;0
2876;0
2877;0
2878;0
2879;0
2880;0
2881;0
2882;0
2883;0
2884;0
2885;0
2886;0
2887;0
2888;0
2889;0
2890;0
2891;0
2892;0,000102588
2893;0,000484802
2894;0,000486279
2895;0,000343981
2896;0,00012936
2897;0
2898;0
2899;0
2900;0
2901;0
2902;0
2903;0
2904;0
2905;0
2906;0
2907;0
2908;0
2909;0
2910;0
2911;4,37E-06
2912;0,000122968
2913;0,000132655
2914;0,000163549
2915;0,000222804
2916;0,00029964
2917;0,000377867
2918;0,000431365
2919;0,000310954
2920;0,000131748
2921;0
2922;0
2923;0
2924;0
2925;0
2926;0
2927;0
2928;0
2929;0
2930;0
2931;0
2932;0
2933;0
2934;0
2935;0
2936;3,21E-05
2937;8,31E-05
2938;0,000187374
2939;5,09E-05
2940;8,06E-06
2941;0
2942;0,000225253
2943;0,000310383
2944;0,000189051
2945;0
2946;0
2947;0
2948;0
2949;0
2950;0
2951;0
2952;0
2953;0
2954;0
2955;0
2956;0
2957;0
2958;0
2959;0
2960;0
2961;2,02E-05
2962;4,62E-05
2963;5,50E-05
2964;4,54E-05
2965;4,67E-05
2966;3,28E-05
2967;8,77E-06
2968;0
2969;0
2970;0
2971;0
2972;0
2973;0
2974;0
2975;0
2976;0
2977;0
2978;0
2979;0
2980;0
2981;0
2982;0
2983;4,04E-05
2984;0,000218297
2985;0,000392792
2986;0,000500901
2987;0,000231111
2988;0,000226385
2989;0,000218791
2990;0,000187487
2991;0,000117145
2992;4,62E-05
2993;0
2994;0
2995;0
2996;0
2997;0
2998;0
2999;0
3000;0
3001;0
3002;0
3003;0
3004;0
3005;0
3006;0
3007;3,07E-05
3008;0,000188584
3009;0,000331481
3010;0,00043314
3011;0,000483145
3012;0,0004959
3013;0,000472844
3014;0,000408897
3015;0,00029382
3016;0,000151269
3017;0
3018;0
3019;0
3020;0
3021;0
3022;0
3023;0
3024;0
3025;0
3026;0
3027;0
3028;0
3029;0
3030;0
3031;2,01E-05
3032;0,000180812
3033;0,000328307
3034;0,000425076
3035;0,000491354
3036;0,000510661
3037;0,000475042
3038;0,000399996
3039;0,00027971
3040;0,000135347
3041;0
3042;0
3043;0
3044;0
3045;0
3046;0
3047;0
3048;0
3049;0
3050;0
3051;0
3052;0
3053;0
3054;0
3055;0
3056;0,000126049
3057;0,000247149
3058;0,000376462
3059;0,000405715
3060;0,000391416
3061;0,000332016
3062;0,000268601
3063;0,000237248
3064;0,000121431
3065;0
3066;0
3067;0
3068;0
3069;0
3070;0
3071;0
3072;0
3073;0
3074;0
3075;0
3076;0
3077;0
3078;0
3079;0
3080;0
3081;2,92E-05
3082;6,19E-05
3083;6,19E-05
3084;8,95E-05
3085;7,00E-05
3086;5,24E-05
3087;2,75E-05
3088;0
3089;0
3090;0
3091;0
3092;0
3093;0
3094;0
3095;0
3096;0
3097;0
3098;0
3099;0
3100;0
3101;0
3102;0
3103;0
3104;0
3105;2,67E-05
3106;5,47E-05
3107;8,12E-05
3108;7,81E-05
3109;6,74E-05
3110;3,01E-05
3111;0
3112;0
3113;0
3114;0
3115;0
3116;0
3117;0
3118;0
3119;0
3120;0
3121;0
3122;0
3123;0
3124;0
3125;0
3126;0
3127;0
3128;0
3129;0
3130;0
3131;0
3132;7,77E-05
3133;0,000103751
3134;9,16E-05
3135;0,000187227
3136;7,51E-05
3137;0
3138;0
3139;0
3140;0
3141;0
3142;0
3143;0
3144;0
3145;0
3146;0
3147;0
3148;0
3149;0
3150;0
3151;0
3152;3,62E-05
3153;0,000101926
3154;0,000141745
3155;0,000120128
3156;0,000138999
3157;9,35E-05
3158;4,47E-05
3159;8,45E-06
3160;0
3161;0
3162;0
3163;0
3164;0
3165;0
3166;0
3167;0
3168;0
3169;0
3170;0
3171;0
3172;0
3173;0
3174;0
3175;7,29E-06
3176;0,000176974
3177;0,000364884
3178;0,000438422
3179;0,00058216
3180;0,000608822
3181;0,000571991
3182;0,000478794
3183;0,000326548
3184;0,000169043
3185;0
3186;0
3187;0
3188;0
3189;0
3190;0
3191;0
3192;0
3193;0
3194;0
3195;0
3196;0
3197;0
3198;0
3199;2,22E-05
3200;0,000197705
3201;0,000352059
3202;0,000469909
3203;0,000538238
3204;0,000552845
3205;0,000517265
3206;0,00042962
3207;0,000299894
3208;0,000138957
3209;0
3210;0
3211;0
3212;0
3213;0
3214;0
3215;0
3216;0
3217;0
3218;0
3219;0
3220;0
3221;0
3222;0
3223;3,69E-05
3224;0,000215556
3225;0,00037643
3226;0,000496908
3227;0,000567026
3228;0,000585015
3229;0,000548719
3230;0,000461841
3231;0,000327896
3232;0,000165034
3233;0
3234;0
3235;0
3236;0
3237;0
3238;0
3239;0
3240;0
3241;0
3242;0
3243;0
3244;0
3245;0
3246;0
3247;2,00E-05
3248;0,00015011
3249;0,000278986
3250;0,000344332
3251;0,000412138
3252;0,000416787
3253;0,000381651
3254;0,000277889
3255;0,000224703
3256;9,35E-05
3257;0
3258;0
3259;0
3260;0
3261;0
3262;0
3263;0
3264;0
3265;0
3266;0
3267;0
3268;0
3269;0
3270;0
3271;0
3272;0
3273;0
3274;0
3275;0
3276;0
3277;0
3278;0
3279;0
3280;0
3281;0
3282;0
3283;0
3284;0
3285;0
3286;0
3287;0
3288;0
3289;0
3290;0
3291;0
3292;0
3293;0
3294;0
3295;0
3296;0
3297;2,28E-05
3298;5,41E-05
3299;6,28E-05
3300;8,39E-05
3301;8,51E-05
3302;5,45E-05
3303;1,47E-05
3304;0
3305;0
3306;0
3307;0
3308;0
3309;0
3310;0
3311;0
3312;0
3313;0
3314;0
3315;0
3316;0
3317;0
3318;0
3319;3,18E-05
3320;0,000190957
3321;0,000318969
3322;0,000416313
3323;0,000460471
3324;0,000480969
3325;0,000450102
3326;0,000389022
3327;0,000281128
3328;0,000144101
3329;0
3330;0
3331;0
3332;0
3333;0
3334;0
3335;0
3336;0
3337;0
3338;0
3339;0
3340;0
3341;0
3342;0
3343;0
3344;3,14E-05
3345;7,09E-05
3346;0,000100775
3347;0,00012801
3348;0,000124454
3349;0,000109122
3350;7,77E-05
3351;5,73E-05
3352;4,94E-05
3353;0
3354;0
3355;0
3356;0
3357;0
3358;0
3359;0
3360;0
3361;0
3362;0
3363;0
3364;0
3365;0
3366;0
3367;7,96E-05
3368;0,000230274
3369;0,000371797
3370;0,000480386
3371;0,00014224
3372;0,00017502
3373;0,000151594
3374;0,000132659
3375;0,000117542
3376;5,50E-05
3377;0
3378;0
3379;0
3380;0
3381;0
3382;0
3383;0
3384;0
3385;0
3386;0
3387;0
3388;0
3389;0
3390;0
3391;0
3392;3,70E-05
3393;8,93E-05
3394;0,000107653
3395;0,000131606
3396;0,000122225
3397;0,000159032
3398;0,000129872
3399;8,15E-05
3400;2,66E-05
3401;0
3402;0
3403;0
3404;0
3405;0
3406;0
3407;0
3408;0
3409;0
3410;0
3411;0
3412;0
3413;0
3414;0
3415;0
3416;0
3417;3,49E-05
3418;5,60E-05
3419;5,68E-05
3420;5,73E-05
3421;5,93E-05
3422;4,56E-05
3423;2,74E-05
3424;8,90E-06
3425;0
3426;0
3427;0
3428;0
3429;0
3430;0
3431;0
3432;0
3433;0
3434;0
3435;0
3436;0
3437;0
3438;0
3439;0
3440;0
3441;2,67E-05
3442;4,41E-05
3443;5,13E-05
3444;5,75E-05
3445;5,18E-05
3446;4,74E-05
3447;1,97E-05
3448;0
3449;0
3450;0
3451;0
3452;0
3453;0
3454;0
3455;0
3456;0
3457;0
3458;0
3459;0
3460;0
3461;0
3462;0
3463;3,10E-05
3464;0,00016223
3465;0,000280245
3466;0,000382572
3467;0,000425639
3468;0,000455825
3469;0,000424157
3470;0,000369812
3471;0,000272653
3472;0,000157845
3473;5,11E-06
3474;0
3475;0
3476;0
3477;0
3478;0
3479;0
3480;0
3481;0
3482;0
3483;0
3484;0
3485;0
3486;0
3487;9,00E-05
3488;0,000178503
3489;0,000248625
3490;0,000287727
3491;0,00015332
3492;0,000153193
3493;1,39E-05
3494;0
3495;0
3496;0
3497;0
3498;0
3499;0
3500;0
3501;0
3502;0
3503;0
3504;0
3505;0
3506;0
3507;0
3508;0
3509;0
3510;0
3511;0
3512;5,32E-05
3513;0,00015335
3514;0,000218156
3515;0,000171049
3516;0,000156893
3517;0
3518;3,99E-05
3519;0
3520;0
3521;0
3522;0
3523;0
3524;0
3525;0
3526;0
3527;0
3528;0
3529;0
3530;0
3531;0
3532;0
3533;0
3534;0
3535;6,50E-05
3536;0,000237457
3537;0,000389539
3538;0,000504955
3539;0,000575578
3540;0,000597694
3541;0,000560355
3542;0,00047882
3543;0,00035058
3544;0,000193186
3545;2,68E-05
3546;0
3547;0
3548;0
3549;0
3550;0
3551;0
3552;0
3553;0
3554;0
3555;0
3556;0
3557;0
3558;0
3559;4,93E-05
3560;0,000222051
3561;0,000373852
3562;0,000492476
3563;0,000560619
3564;0,000582795
3565;0,000548879
3566;0,000466221
3567;0,000337908
3568;0,000178994
3569;1,04E-05
3570;0
3571;0
3572;0
3573;0
3574;0
3575;0
3576;0
3577;0
3578;0
3579;0
3580;0
3581;0
3582;0
3583;0
3584;3,91E-05
3585;0,00014821
3586;0,000159723
3587;0,000280742
3588;0,000325085
3589;0,000483118
3590;0,000443681
3591;0,000326237
3592;0,000155386
3593;1,68E-05
3594;0
3595;0
3596;0
3597;0
3598;0
3599;0
3600;0
3601;0
3602;0
3603;0
3604;0
3605;0
3606;0
3607;0
3608;2,72E-05
3609;5,05E-05
3610;6,13E-05
3611;8,83E-05
3612;0,000104095
3613;9,30E-05
3614;8,07E-05
3615;4,29E-05
3616;1,96E-05
3617;0
3618;0
3619;0
3620;0
3621;0
3622;0
3623;0
3624;0
3625;0
3626;0
3627;0
3628;0
3629;0
3630;0
3631;6,52E-06
3632;4,06E-05
3633;2,38E-05
3634;0,000120757
3635;0
3636;0
3637;0,000179194
3638;0,000292932
3639;0,000181874
3640;0,000137127
3641;3,87E-06
3642;0
3643;0
3644;0
3645;0
3646;0
3647;0
3648;0
3649;0
3650;0
3651;0
3652;0
3653;0
3654;0
3655;5,21E-05
3656;0,000254806
3657;0,000404069
3658;0,00051446
3659;0,000158616
3660;0,000105539
3661;9,42E-05
3662;6,94E-05
3663;4,34E-05
3664;3,01E-05
3665;0
3666;0
3667;0
3668;0
3669;0
3670;0
3671;0
3672;0
3673;0
3674;0
3675;0
3676;0
3677;0
3678;0
3679;0
3680;0
3681;3,26E-05
3682;5,88E-05
3683;8,94E-05
3684;7,68E-05
3685;5,71E-05
3686;3,90E-05
3687;1,53E-05
3688;0
3689;0
3690;0
3691;0
3692;0
3693;0
3694;0
3695;0
3696;0
3697;0
3698;0
3699;0
3700;0
3701;0
3702;0
3703;2,78E-05
3704;0,000215991
3705;0,000269638
3706;0,000277803
3707;0,000186276
3708;0,000337028
3709;0,000269528
3710;0
3711;0
3712;0
3713;0
3714;0
3715;0
3716;0
3717;0
3718;0
3719;0
3720;0
3721;0
3722;0
3723;0
3724;0
3725;0
3726;0
3727;2,25E-05
3728;0,00016898
3729;0,00029518
3730;0,000386632
3731;0,000443228
3732;0,000427531
3733;0,000417779
3734;0,000344385
3735;0,00025596
3736;0,000139434
3737;4,22E-06
3738;0
3739;0
3740;0
3741;0
3742;0
3743;0
3744;0
3745;0
3746;0
3747;0
3748;0
3749;0
3750;0
3751;6,67E-05
3752;8,26E-05
3753;9,55E-05
3754;0,000282758
3755;9,00E-05
3756;0,000186817
3757;0,000113241
3758;0
3759;0,00012418
3760;5,30E-05
3761;0
3762;0
3763;0
3764;0
3765;0
3766;0
3767;0
3768;0
3769;0
3770;0
3771;0
3772;0
3773;0
3774;0
3775;0
3776;0
3777;6,62E-05
3778;0,000197876
3779;0,00026482
3780;0,00028545
3781;0,000313125
3782;0,000226565
3783;0,000107795
3784;4,21E-05
3785;3,57E-06
3786;0
3787;0
3788;0
3789;0
3790;0
3791;0
3792;0
3793;0
3794;0
3795;0
3796;0
3797;0
3798;0
3799;2,91E-05
3800;0,00019881
3801;0,000350713
3802;0,000466459
3803;0,000532978
3804;0,000550713
3805;0,000516806
3806;0,000435686
3807;0,000311844
3808;0,000155125
3809;0
3810;0
3811;0
3812;0
3813;0
3814;0
3815;0
3816;0
3817;0
3818;0
3819;0
3820;0
3821;0
3822;0
3823;2,41E-05
3824;0,000185963
3825;0,000332361
3826;0,000445326
3827;0,000511907
3828;0,000528049
3829;0,000499101
3830;0,000426459
3831;0,000307555
3832;0,000158703
3833;0
3834;0
3835;0
3836;0
3837;0
3838;0
3839;0
3840;0
3841;0
3842;0
3843;0
3844;0
3845;0
3846;0
3847;2,21E-05
3848;0,000143675
3849;0,000238651
3850;0,000373518
3851;0,000370009
3852;0,000407471
3853;0,000404719
3854;0,000329516
3855;0,000223476
3856;0,000119922
3857;3,48E-06
3858;0
3859;0
3860;0
3861;0
3862;0
3863;0
3864;0
3865;0
3866;0
3867;0
3868;0
3869;0
3870;0
3871;7,22E-05
3872;0,000133717
3873;0,000259163
3874;0,000137658
3875;0,000202917
3876;0,000123201
3877;3,00E-05
3878;8,93E-05
3879;8,43E-05
3880;1,90E-05
3881;0
3882;0
3883;0
3884;0
3885;0
3886;0
3887;0
3888;0
3889;0
3890;0
3891;0
3892;0
3893;0
3894;0
3895;7,25E-05
3896;0,000245366
3897;0,000345034
3898;0,000295486
3899;0
3900;6,45E-06
3901;9,28E-05
3902;0,000127429
3903;0,000169405
3904;2,67E-05
3905;7,39E-06
3906;0
3907;0
3908;0
3909;0
3910;0
3911;0
3912;0
3913;0
3914;0
3915;0
3916;0
3917;0
3918;0
3919;4,64E-05
3920;0,000187576
3921;0,000305145
3922;0,000399646
3923;0,000460444
3924;0,000475397
3925;0,00045808
3926;0,000400064
3927;0,000287165
3928;0,00016785
3929;3,08E-05
3930;0
3931;0
3932;0
3933;0
3934;0
3935;0
3936;0
3937;0
3938;0
3939;0
3940;0
3941;0
3942;0
3943;1,65E-05
3944;7,33E-05
3945;0,000142374
3946;0,000188388
3947;0,000204262
3948;0,000224572
3949;0,000175348
3950;0,00015571
3951;0,000128569
3952;8,33E-05
3953;1,84E-05
3954;0
3955;0
3956;0
3957;0
3958;0
3959;0
3960;0
3961;0
3962;0
3963;0
3964;0
3965;0
3966;0
3967;4,34E-05
3968;0,000215256
3969;0,000369959
3970;0,000488919
3971;0,000559185
3972;0,00057845
3973;0,000548026
3974;0,000466107
3975;0,000340741
3976;0,000186415
3977;2,35E-05
3978;0
3979;0
3980;0
3981;0
3982;0
3983;0
3984;0
3985;0
3986;0
3987;0
3988;0
3989;0
3990;0
3991;0
3992;4,75E-05
3993;8,22E-05
3994;0,000143148
3995;0,000163284
3996;0,000166401
3997;0,000145751
3998;0,000118022
3999;7,78E-05
4000;2,15E-05
4001;0
4002;0
4003;0
4004;0
4005;0
4006;0
4007;0
4008;0
4009;0
4010;0
4011;0
4012;0
4013;0
4014;0
4015;3,05E-05
4016;0,000183844
4017;0,000321444
4018;0,000428718
4019;0,000494373
4020;0,000509019
4021;0,000487305
4022;0,000417006
4023;0,000311879
4024;0,000169391
4025;1,66E-05
4026;0
4027;0
4028;0
4029;0
4030;0
4031;0
4032;0
4033;0
4034;0
4035;0
4036;0
4037;0
4038;0
4039;0
4040;4,82E-05
4041;0,000132225
4042;0,000121852
4043;0,0001943
4044;0,000201107
4045;0,00017462
4046;0,000206465
4047;0,000196805
4048;8,53E-05
4049;1,09E-05
4050;0
4051;0
4052;0
4053;0
4054;0
4055;0
4056;0
4057;0
4058;0
4059;0
4060;0
4061;0
4062;0
4063;0
4064;0
4065;1,26E-05
4066;2,69E-05
4067;3,37E-05
4068;3,05E-05
4069;3,36E-05
4070;1,14E-05
4071;6,31E-06
4072;0
4073;0
4074;0
4075;0
4076;0
4077;0
4078;0
4079;0
4080;0
4081;0
4082;0
4083;0
4084;0
4085;0
4086;0
4087;0
4088;8,15E-06
4089;3,50E-05
4090;6,05E-05
4091;8,21E-05
4092;8,13E-05
4093;7,68E-05
4094;6,41E-05
4095;4,53E-05
4096;1,91E-05
4097;0
4098;0
4099;0
4100;0
4101;0
4102;0
4103;0
4104;0
4105;0
4106;0
4107;0
4108;0
4109;0
4110;0
4111;6,03E-05
4112;0,000235523
4113;0,000347632
4114;0,000415437
4115;0,000215491
4116;0,000159157
4117;0,000110221
4118;8,78E-05
4119;0,000155882
4120;8,38E-05
4121;1,88E-05
4122;0
4123;0
4124;0
4125;0
4126;0
4127;0
4128;0
4129;0
4130;0
4131;0
4132;0
4133;0
4134;0
4135;5,16E-05
4136;0,00018339
4137;0,000303175
4138;0,00039292
4139;0,000453354
4140;0,000464547
4141;0,000442392
4142;0,000367953
4143;0,00027286
4144;0,000158131
4145;4,30E-05
4146;0
4147;0
4148;0
4149;0
4150;0
4151;0
4152;0
4153;0
4154;0
4155;0
4156;0
4157;0
4158;0
4159;0
4160;4,79E-05
4161;0,000100807
4162;0,000168327
4163;8,53E-05
4164;0,000141924
4165;0,000237894
4166;0,000187194
4167;0,000107484
4168;0,000131354
4169;3,56E-05
4170;0
4171;0
4172;0
4173;0
4174;0
4175;0
4176;0
4177;0
4178;0
4179;0
4180;0
4181;0
4182;0
4183;4,92E-05
4184;0,000144466
4185;0,000323727
4186;0,000346409
4187;0,000138576
4188;0,000248612
4189;0,000250764
4190;0,00019678
4191;0,000184329
4192;0,000139964
4193;2,65E-05
4194;0
4195;0
4196;0
4197;0
4198;0
4199;0
4200;0
4201;0
4202;0
4203;0
4204;0
4205;0
4206;0
4207;1,19E-05
4208;6,91E-05
4209;0,000122782
4210;0,000191513
4211;0,000189531
4212;0,000198708
4213;0,000186052
4214;0,000171967
4215;0,000114385
4216;8,57E-05
4217;2,54E-05
4218;0
4219;0
4220;0
4221;0
4222;0
4223;0
4224;0
4225;0
4226;0
4227;0
4228;0
4229;0
4230;0
4231;0
4232;0
4233;4,84E-06
4234;2,39E-05
4235;2,82E-05
4236;3,03E-05
4237;2,80E-05
4238;1,04E-05
4239;0
4240;0
4241;0
4242;0
4243;0
4244;0
4245;0
4246;0
4247;0
4248;0
4249;0
4250;0
4251;0
4252;0
4253;0
4254;0
4255;2,82E-05
4256;0,000125033
4257;0,000218981
4258;0,000295723
4259;0,000350388
4260;0,000349289
4261;0,000329692
4262;0,000269465
4263;0,000187992
4264;0,000116999
4265;3,58E-05
4266;0
4267;0
4268;0
4269;0
4270;0
4271;0
4272;0
4273;0
4274;0
4275;0
4276;0
4277;0
4278;0
4279;2,66E-05
4280;0,000174244
4281;0,000297469
4282;0,00039176
4283;0,000445403
4284;0,000461899
4285;0,000438167
4286;0,000376744
4287;0,000277105
4288;0,000151957
4289;2,28E-05
4290;0
4291;0
4292;0
4293;0
4294;0
4295;0
4296;0
4297;0
4298;0
4299;0
4300;0
4301;0
4302;0
4303;0
4304;2,43E-05
4305;6,03E-05
4306;8,60E-05
4307;0,000125021
4308;0,000154951
4309;0,000147087
4310;0,000114035
4311;7,70E-05
4312;3,30E-05
4313;0
4314;0
4315;0
4316;0
4317;0
4318;0
4319;0
4320;0
4321;0
4322;0
4323;0
4324;0
4325;0
4326;0
4327;6,84E-05
4328;0,000137051
4329;0,00025555
4330;0,00025216
4331;0,000225429
4332;0,00021469
4333;0
4334;0
4335;9,15E-05
4336;0,000103589
4337;0
4338;0
4339;0
4340;0
4341;0
4342;0
4343;0
4344;0
4345;0
4346;0
4347;0
4348;0
4349;0
4350;0
4351;0
4352;0
4353;0
4354;0
4355;0
4356;0
4357;0
4358;0
4359;0
4360;0
4361;0
4362;0
4363;0
4364;0
4365;0
4366;0
4367;0
4368;0
4369;0
4370;0
4371;0
4372;0
4373;0
4374;0
4375;4,72E-05
4376;0,000203069
4377;0,000357857
4378;0,000534929
4379;0,000368972
4380;0,000306976
4381;0,00029033
4382;0,000169418
4383;0,000137295
4384;6,69E-05
4385;2,49E-05
4386;0
4387;0
4388;0
4389;0
4390;0
4391;0
4392;0
4393;0
4394;0
4395;0
4396;0
4397;0
4398;0
4399;4,06E-05
4400;0,000200046
4401;0,000344244
4402;0,000452979
4403;0,000522469
4404;0,000549262
4405;0,000528035
4406;0,000456398
4407;0,000342497
4408;0,000197167
4409;4,34E-05
4410;0
4411;0
4412;0
4413;0
4414;0
4415;0
4416;0
4417;0
4418;0
4419;0
4420;0
4421;0
4422;0
4423;3,02E-05
4424;0,000194041
4425;0,000343838
4426;0,000454073
4427;0,000519319
4428;0,000538782
4429;0,000509216
4430;0,000442201
4431;0,000322787
4432;0,000176273
4433;2,36E-05
4434;0
4435;0
4436;0
4437;0
4438;0
4439;0
4440;0
4441;0
4442;0
4443;0
4444;0
4445;0
4446;0
4447;2,11E-05
4448;0,00017372
4449;0,000314054
4450;0,000416454
4451;0,000479358
4452;0,000502967
4453;0,000480847
4454;0,000412877
4455;0,000306611
4456;0,000172081
4457;2,36E-05
4458;0
4459;0
4460;0
4461;0
4462;0
4463;0
4464;0
4465;0
4466;0
4467;0
4468;0
4469;0
4470;0
4471;1,59E-05
4472;0,000157007
4473;0,000290949
4474;0,000383931
4475;0,000444924
4476;0,000468463
4477;0,000468134
4478;0,000414241
4479;0,000309571
4480;0,000168607
4481;1,56E-05
4482;0
4483;0
4484;0
4485;0
4486;0
4487;0
4488;0
4489;0
4490;0
4491;0
4492;0
4493;0
4494;0
4495;0
4496;0
4497;6,48E-06
4498;2,93E-06
4499;1,53E-05
4500;2,25E-05
4501;1,69E-05
4502;2,19E-05
4503;0
4504;0
4505;0
4506;0
4507;0
4508;0
4509;0
4510;0
4511;0
4512;0
4513;0
4514;0
4515;0
4516;0
4517;0
4518;0
4519;0
4520;1,10E-05
4521;3,95E-05
4522;7,97E-05
4523;8,29E-05
4524;9,24E-05
4525;8,01E-05
4526;7,46E-05
4527;5,27E-05
4528;3,31E-05
4529;1,89E-07
4530;0
4531;0
4532;0
4533;0
4534;0
4535;0
4536;0
4537;0
4538;0
4539;0
4540;0
4541;0
4542;0
4543;4,53E-05
4544;0,00015027
4545;0,000240748
4546;0,000315873
4547;0,000363721
4548;0,000384413
4549;0,000356848
4550;0,00030505
4551;0,000239321
4552;0,000148915
4553;5,34E-05
4554;0
4555;0
4556;0
4557;0
4558;0
4559;0
4560;0
4561;0
4562;0
4563;0
4564;0
4565;0
4566;0
4567;0
4568;1,78E-05
4569;5,74E-05
4570;8,72E-05
4571;0,000107464
4572;0,000106049
4573;9,65E-05
4574;7,50E-05
4575;5,15E-05
4576;1,81E-05
4577;0
4578;0
4579;0
4580;0
4581;0
4582;0
4583;0
4584;0
4585;0
4586;0
4587;0
4588;0
4589;0
4590;0
4591;2,82E-05
4592;0,000181652
4593;0,00031469
4594;0,000419501
4595;0,000478145
4596;0,0004905
4597;0,000469206
4598;0,000406471
4599;0,000306364
4600;0,000174176
4601;3,58E-05
4602;0
4603;0
4604;0
4605;0
4606;0
4607;0
4608;0
4609;0
4610;0
4611;0
4612;0
4613;0
4614;0
4615;3,06E-05
4616;0,000166397
4617;0,000365783
4618;0,000532001
4619;0,000148186
4620;8,64E-05
4621;0,00011553
4622;0,000147382
4623;0,000184247
4624;9,43E-05
4625;2,43E-05
4626;0
4627;0
4628;0
4629;0
4630;0
4631;0
4632;0
4633;0
4634;0
4635;0
4636;0
4637;0
4638;0
4639;2,96E-05
4640;0,000136764
4641;0,000400584
4642;0,00023526
4643;6,15E-05
4644;1,43E-05
4645;0,000113536
4646;0
4647;4,34E-05
4648;0
4649;0
4650;0
4651;0
4652;0
4653;0
4654;0
4655;0
4656;0
4657;0
4658;0
4659;0
4660;0
4661;0
4662;0
4663;0
4664;0
4665;0
4666;0
4667;0
4668;0
4669;0
4670;0
4671;0
4672;0
4673;0
4674;0
4675;0
4676;0
4677;0
4678;0
4679;0
4680;0
4681;0
4682;0
4683;0
4684;0
4685;0
4686;0
4687;0
4688;5,18E-06
4689;2,26E-05
4690;9,16E-05
4691;3,45E-05
4692;0,000170678
4693;0
4694;0
4695;0,000262276
4696;8,75E-05
4697;0
4698;0
4699;0
4700;0
4701;0
4702;0
4703;0
4704;0
4705;0
4706;0
4707;0
4708;0
4709;0
4710;0
4711;0
4712;0
4713;0
4714;0
4715;6,27E-05
4716;5,73E-05
4717;0,000143377
4718;0,000204661
4719;0,000173884
4720;4,86E-05
4721;8,31E-06
4722;0
4723;0
4724;0
4725;0
4726;0
4727;0
4728;0
4729;0
4730;0
4731;0
4732;0
